1686668759.489176 server started (7630): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1686668759.489192 on Linux 5.15.90.1-microsoft-standard-WSL2 #1 SMP Fri Jan 27 02:56:13 UTC 2023
1686668759.489197 using libevent 2.1.12-stable (poll); ncurses 6.4
1686668759.489248 input_key_build: 0x10e003 (PasteStart) is \033[200~
1686668759.489587 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1686668759.489589 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1686668759.489592 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1686668759.489594 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1686668759.489597 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1686668759.489599 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1686668759.489601 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1686668759.489604 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1686668759.489606 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1686668759.489609 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1686668759.489611 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1686668759.489614 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1686668759.489616 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1686668759.489618 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1686668759.489621 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1686668759.489623 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1686668759.489625 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1686668759.489642 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1686668759.489648 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1686668759.489651 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1686668759.489653 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1686668759.489656 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1686668759.489658 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1686668759.489660 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1686668759.489663 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1686668759.489665 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1686668759.489668 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1686668759.489670 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1686668759.489673 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1686668759.489675 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1686668759.489677 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1686668759.489680 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1686668759.489686 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1686668759.489688 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1686668759.489691 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1686668759.489693 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1686668759.489696 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1686668759.489698 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1686668759.489700 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1686668759.489703 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1686668759.489705 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1686668759.489708 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1686668759.489710 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1686668759.489712 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1686668759.489715 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1686668759.489717 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1686668759.489720 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1686668759.489722 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1686668759.489724 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1686668759.489727 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1686668759.489729 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1686668759.489732 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1686668759.489734 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1686668759.489736 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1686668759.489739 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1686668759.489741 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1686668759.489743 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1686668759.489746 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1686668759.489748 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1686668759.489751 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1686668759.489753 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1686668759.489755 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1686668759.489758 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1686668759.489762 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1686668759.489765 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1686668759.489767 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1686668759.489770 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1686668759.489772 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1686668759.489775 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1686668759.489777 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1686668759.489780 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1686668759.489782 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1686668759.489784 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1686668759.489787 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1686668759.489796 yylex_token: bind
1686668759.489799 yylex_token: -N
1686668759.489802 yylex_token: Send the prefix key
1686668759.489804 yylex_token: C-b
1686668759.489807 yylex_token: send-prefix
1686668759.489812 cmd_parse_build_commands 0:0: bind
1686668759.489815 cmd_parse_build_commands 0:1: -N
1686668759.489817 cmd_parse_build_commands 0:2: Send the prefix key
1686668759.489820 cmd_parse_build_commands 0:3: C-b
1686668759.489822 cmd_parse_build_commands 0:4 0:0: send-prefix
1686668759.489829 cmd_parse_build_commands 0:0: send-prefix
1686668759.489836 args_parse: flags end at 1 of 1
1686668759.489841 cmd_parse_build_commands: send-prefix
1686668759.489844 args_parse: -N = Send the prefix key
1686668759.489847 args_parse: flags end at 3 of 5
1686668759.489852 args_parse: 3 = C-b (type 1)
1686668759.489854 args_parse: 4 = send-prefix (type 2)
1686668759.489863 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1686668759.489867 cmdq_get_command: [bind-key/0x55ddfd2a49d0] group 2
1686668759.489869 cmdq_append <global>: [bind-key/0x55ddfd2a49d0]
1686668759.489874 yylex_token: bind
1686668759.489876 yylex_token: -N
1686668759.489879 yylex_token: Rotate through the panes
1686668759.489881 yylex_token: C-o
1686668759.489884 yylex_token: rotate-window
1686668759.489887 cmd_parse_build_commands 0:0: bind
1686668759.489889 cmd_parse_build_commands 0:1: -N
1686668759.489892 cmd_parse_build_commands 0:2: Rotate through the panes
1686668759.489894 cmd_parse_build_commands 0:3: C-o
1686668759.489896 cmd_parse_build_commands 0:4 0:0: rotate-window
1686668759.489899 cmd_parse_build_commands 0:0: rotate-window
1686668759.489903 args_parse: flags end at 1 of 1
1686668759.489905 cmd_parse_build_commands: rotate-window
1686668759.489908 args_parse: -N = Rotate through the panes
1686668759.489910 args_parse: flags end at 3 of 5
1686668759.489912 args_parse: 3 = C-o (type 1)
1686668759.489915 args_parse: 4 = rotate-window (type 2)
1686668759.489920 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1686668759.489924 cmdq_get_command: [bind-key/0x55ddfd2a5330] group 10
1686668759.489926 cmdq_append <global>: [bind-key/0x55ddfd2a5330]
1686668759.489930 yylex_token: bind
1686668759.489932 yylex_token: -N
1686668759.489935 yylex_token: Suspend the current client
1686668759.489937 yylex_token: C-z
1686668759.489940 yylex_token: suspend-client
1686668759.489943 cmd_parse_build_commands 0:0: bind
1686668759.489945 cmd_parse_build_commands 0:1: -N
1686668759.489947 cmd_parse_build_commands 0:2: Suspend the current client
1686668759.489949 cmd_parse_build_commands 0:3: C-z
1686668759.489952 cmd_parse_build_commands 0:4 0:0: suspend-client
1686668759.489955 cmd_parse_build_commands 0:0: suspend-client
1686668759.489959 args_parse: flags end at 1 of 1
1686668759.489961 cmd_parse_build_commands: suspend-client
1686668759.489964 args_parse: -N = Suspend the current client
1686668759.489966 args_parse: flags end at 3 of 5
1686668759.489968 args_parse: 3 = C-z (type 1)
1686668759.489971 args_parse: 4 = suspend-client (type 2)
1686668759.489976 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1686668759.489979 cmdq_get_command: [bind-key/0x55ddfd2a5bb0] group 18
1686668759.489981 cmdq_append <global>: [bind-key/0x55ddfd2a5bb0]
1686668759.489984 yylex_token: bind
1686668759.489986 yylex_token: -N
1686668759.489989 yylex_token: Select next layout
1686668759.489991 yylex_token: Space
1686668759.489993 yylex_token: next-layout
1686668759.489996 cmd_parse_build_commands 0:0: bind
1686668759.489998 cmd_parse_build_commands 0:1: -N
1686668759.490001 cmd_parse_build_commands 0:2: Select next layout
1686668759.490003 cmd_parse_build_commands 0:3: Space
1686668759.490005 cmd_parse_build_commands 0:4 0:0: next-layout
1686668759.490008 cmd_parse_build_commands 0:0: next-layout
1686668759.490011 args_parse: flags end at 1 of 1
1686668759.490014 cmd_parse_build_commands: next-layout
1686668759.490016 args_parse: -N = Select next layout
1686668759.490019 args_parse: flags end at 3 of 5
1686668759.490021 args_parse: 3 = Space (type 1)
1686668759.490024 args_parse: 4 = next-layout (type 2)
1686668759.490028 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1686668759.490031 cmdq_get_command: [bind-key/0x55ddfd2a6250] group 26
1686668759.490034 cmdq_append <global>: [bind-key/0x55ddfd2a6250]
1686668759.490038 yylex_token: bind
1686668759.490040 yylex_token: -N
1686668759.490043 yylex_token: Break pane to a new window
1686668759.490045 yylex_token: !
1686668759.490047 yylex_token: break-pane
1686668759.490050 cmd_parse_build_commands 0:0: bind
1686668759.490052 cmd_parse_build_commands 0:1: -N
1686668759.490054 cmd_parse_build_commands 0:2: Break pane to a new window
1686668759.490056 cmd_parse_build_commands 0:3: !
1686668759.490061 cmd_parse_build_commands 0:4 0:0: break-pane
1686668759.490064 cmd_parse_build_commands 0:0: break-pane
1686668759.490067 args_parse: flags end at 1 of 1
1686668759.490069 cmd_parse_build_commands: break-pane
1686668759.490072 args_parse: -N = Break pane to a new window
1686668759.490074 args_parse: flags end at 3 of 5
1686668759.490077 args_parse: 3 = ! (type 1)
1686668759.490079 args_parse: 4 = break-pane (type 2)
1686668759.490084 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1686668759.490087 cmdq_get_command: [bind-key/0x55ddfd2a6a60] group 34
1686668759.490089 cmdq_append <global>: [bind-key/0x55ddfd2a6a60]
1686668759.490092 yylex_token: bind
1686668759.490094 yylex_token: -N
1686668759.490097 yylex_token: Split window vertically
1686668759.490099 yylex_token: "
1686668759.490101 yylex_token: split-window
1686668759.490104 cmd_parse_build_commands 0:0: bind
1686668759.490106 cmd_parse_build_commands 0:1: -N
1686668759.490108 cmd_parse_build_commands 0:2: Split window vertically
1686668759.490111 cmd_parse_build_commands 0:3: "
1686668759.490113 cmd_parse_build_commands 0:4 0:0: split-window
1686668759.490116 cmd_parse_build_commands 0:0: split-window
1686668759.490120 args_parse: flags end at 1 of 1
1686668759.490122 cmd_parse_build_commands: split-window
1686668759.490125 args_parse: -N = Split window vertically
1686668759.490127 args_parse: flags end at 3 of 5
1686668759.490129 args_parse: 3 = " (type 1)
1686668759.490132 args_parse: 4 = split-window (type 2)
1686668759.490136 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1686668759.490139 cmdq_get_command: [bind-key/0x55ddfd2a70c0] group 42
1686668759.490141 cmdq_append <global>: [bind-key/0x55ddfd2a70c0]
1686668759.490144 yylex_token: bind
1686668759.490146 yylex_token: -N
1686668759.490148 yylex_token: List all paste buffers
1686668759.490151 yylex_token: #
1686668759.490153 yylex_token: list-buffers
1686668759.490156 cmd_parse_build_commands 0:0: bind
1686668759.490158 cmd_parse_build_commands 0:1: -N
1686668759.490160 cmd_parse_build_commands 0:2: List all paste buffers
1686668759.490162 cmd_parse_build_commands 0:3: #
1686668759.490165 cmd_parse_build_commands 0:4 0:0: list-buffers
1686668759.490168 cmd_parse_build_commands 0:0: list-buffers
1686668759.490171 args_parse: flags end at 1 of 1
1686668759.490173 cmd_parse_build_commands: list-buffers
1686668759.490176 args_parse: -N = List all paste buffers
1686668759.490178 args_parse: flags end at 3 of 5
1686668759.490180 args_parse: 3 = # (type 1)
1686668759.490183 args_parse: 4 = list-buffers (type 2)
1686668759.490187 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1686668759.490190 cmdq_get_command: [bind-key/0x55ddfd2a76e0] group 50
1686668759.490192 cmdq_append <global>: [bind-key/0x55ddfd2a76e0]
1686668759.490196 yylex_token: bind
1686668759.490199 yylex_token: -N
1686668759.490201 yylex_token: Rename current session
1686668759.490203 yylex_token: $
1686668759.490206 yylex_token: command-prompt
1686668759.490208 yylex_token: -I#S
1686668759.490210 yylex_token: rename-session
1686668759.490212 yylex_token: --
1686668759.490214 yylex_token: %%
1686668759.490218 cmd_parse_build_commands 0:0: bind
1686668759.490220 cmd_parse_build_commands 0:1: -N
1686668759.490222 cmd_parse_build_commands 0:2: Rename current session
1686668759.490224 cmd_parse_build_commands 0:3: $
1686668759.490227 cmd_parse_build_commands 0:4 0:0: command-prompt
1686668759.490229 cmd_parse_build_commands 0:4 0:1: -I#S
1686668759.490231 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1686668759.490234 cmd_parse_build_commands 0:4 0:2 0:1: --
1686668759.490236 cmd_parse_build_commands 0:4 0:2 0:2: %%
1686668759.490239 cmd_parse_build_commands 0:0: command-prompt
1686668759.490241 cmd_parse_build_commands 0:1: -I#S
1686668759.490243 cmd_parse_build_commands 0:2 0:0: rename-session
1686668759.490245 cmd_parse_build_commands 0:2 0:1: --
1686668759.490247 cmd_parse_build_commands 0:2 0:2: %%
1686668759.490253 cmd_parse_build_commands 0:0: rename-session
1686668759.490255 cmd_parse_build_commands 0:1: --
1686668759.490257 cmd_parse_build_commands 0:2: %%
1686668759.490260 args_parse: flags end at 2 of 3
1686668759.490263 args_parse: 2 = %% (type 1)
1686668759.490266 cmd_parse_build_commands: rename-session "%%"
1686668759.490269 args_parse: -I = #S
1686668759.490271 args_parse: flags end at 2 of 3
1686668759.490274 args_parse: 2 = rename-session "%%" (type 2)
1686668759.490279 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1686668759.490281 args_parse: -N = Rename current session
1686668759.490284 args_parse: flags end at 3 of 5
1686668759.490286 args_parse: 3 = $ (type 1)
1686668759.490290 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1686668759.490297 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1686668759.490300 cmdq_get_command: [bind-key/0x55ddfd2a84c0] group 58
1686668759.490302 cmdq_append <global>: [bind-key/0x55ddfd2a84c0]
1686668759.490306 yylex_token: bind
1686668759.490309 yylex_token: -N
1686668759.490311 yylex_token: Split window horizontally
1686668759.490314 yylex_get_word: %
1686668759.490316 yylex_token: split-window
1686668759.490318 yylex_token: -h
1686668759.490321 cmd_parse_build_commands 0:0: bind
1686668759.490323 cmd_parse_build_commands 0:1: -N
